id,label,comment
802537,neutral,I believe this is a duplicate of HTTPCORE-328  Oleg
803176,positive,Oleg  A minor comment.. I don't see why the close() method would throw an IOException..  thanks asankha
807477,neutral,Olaf  Please also consider submitting a test case for this issue. This will increase the chances of the patch getting committed sooner rather then later  Oleg
807840,negative,Sorry I was wrong about needing to fix Gump - that just needs the build.xml patch to remove the copy of the files in lib.
808676,positive,You are right. I missed that point. I am +1  Oleg
808819,positive,That fixes my testcase.  Thank you!
810039,neutral,Oleg  I agree it does seem that the presence of the Proxy-Authorization header on the already authenticated connection causes re-authentication.  So for NTLM to work the proxy-auth header must be removed once authenticated.  I don't think either patch 2 or 3 handles this case unless (in the case of patch 2) the host also uses NTLM.  What we really need is a way to remove NTLM headers after the authentication has succeeded.  Mike
810235,positive,Looks fine to me.   Oleg
811617,positive,Looks good to me.  Mike
811759,neutral,Created an attachment (id=6644) SSL Guide (take 1) 
813251,positive,Committed to trunk. Thanks Sergey!
813418,positive,Committed to trunk. Thanks Prasanth!
814982,positive,Thank you for the patch Xuefu! I have committed it to trunk!
815364,positive,Committed to trunk. Thanks Teddy!
815415,positive,Committed to trunk. Thanks Sushanth!
815513,positive,Committed to trunk. Thanks Sushanth!
816973,positive,Committed to trunk. Thanks Navis! [~thejas] I will recommend inclusion of this bug fix in 0.12 as well.
817237,negative,Sorry my bad. Let me upload what I have.
817418,neutral,[~brocknoland] Did this not patch?
818419,neutral,The patch is generated against the latest trunk.
818811,neutral,We did agree to produce a hive release in less then 3 months that did not use the NPath trademark. This jira is to specifically address that. 
819836,positive,Committed to trunk. Thanks Harish!
819864,positive,Committed to trunk. Thanks Harish!
821537,positive,I see you rebased the patch thanks a lot.
821561,positive,Committed to branch. Thanks Remus!
821707,neutral,This patch effectively reverts the HIVE-4688 change. The NPE is fixed in VectorizedRowBatch by HIVE-4758.
822226,neutral,Brock commented two test failed.   org.apache.hadoop.hive.cli.TestNegativeMinimrCliDriver.testNegativeCliDriver_mapreduce_stack_trace_hadoop20 org.apache.hcatalog.fileformats.TestOrcDynamicPartitioned.testHCatDynamicPartitionedTable  Can you assert that? I cannot reproduce.
823313,neutral,Correction to the design of this feature (I can't edit comments because of permissions so adding another comment). In case the seconds field needs more than 31 bit the first VInt is {{-1-reversedDecimal}} regardless of whether {{reversedDecimal}} is zero or not.
824949,positive,Committed to trunk. Thanks Gunther!
825341,positive,Committed. Thanks Gang Tim Liu
825434,positive,Committed. Thanks Navis
825480,positive,Committed to trunk. Thanks Thejas!
827101,positive,Committed. Thanks Jarek
827132,positive,Hi  Thanks! Too be honest I haven't looked at noop much. It was just used in the original patch. I'look at your updated patch and see what more work needs to be done. 
828325,neutral,Dupe of HIVE-3869
828832,positive,Committed to trunk and 0.9 branch. Thanks Arup!
829697,positive,[~shreepadma] thank you for working on it.   Do you have plan when you submit a patch? I know it takes efforts to code and test in 4 different types of databases.   Would you please release mysql version first? Then file a jira to follow up Postgres/Oracle/Derby. Just a suggestion for fast release but up to you to decide.   thanks a lot again Tim
829752,positive,+1 Thanks Sambavi
829879,positive,Committed to trunk. Thanks Prasad!
830148,positive,Committed thanks Jingwei.
830187,neutral,Fixed for comments added new patch.
830192,positive,Committed thanks Sambavi.
830782,positive,Committed thanks Maheshwaran.
830944,positive,Committed. Thanks Tim
832280,neutral,This bug is a duplicate of HIVE-3253.
832695,neutral,Marking as open since looks like it needs some more work.
832728,positive,Committed thanks Namit.
833158,negative,Carl - Sorry I missed that though I did see it on the logs 2x the other being this one. Fixed in this patch.
833354,positive,Committed to trunk. Thanks Tim!
833905,neutral,yes
836070,neutral,"""kevinwilfong updated the revision """"HIVE-2797 [jira] Make the IP address of a Thrift client available to HMSHandler."""". Reviewers: JIRA njain ashutoshc    Ran updated my checkout.  REVISION DETAIL   https://reviews.facebook.net/D1701  AFFECTED FILES   shims/src/common/java/org/apache/hadoop/hive/thrift/TUGIContainingTransport.java   metastore/src/test/org/apache/hadoop/hive/metastore/TestRemoteUGIHiveMetaStoreIpAddress.java   metastore/src/test/org/apache/hadoop/hive/metastore/IpAddressListener.java   metastore/src/test/org/apache/hadoop/hive/metastore/TestRemoteHiveMetaStoreIpAddress.java   metastore/src/java/org/apache/hadoop/hive/metastore/TUGIBasedProcessor.java   metastore/src/java/org/apache/hadoop/hive/metastore/TSetIpAddressProcessor.java   metastore/src/java/org/apache/hadoop/hive/metastore/HiveMetaStore.java """
836245,positive,Committed to trunk. Thanks Francis!
838493,neutral,Hi  Can we bump this please? I just came up against this issue wrote the patch was about to submit it only to find it already here...  Cheers.
838575,positive,Committed. Thanks Robert!
838881,positive,committed thanks Xiao Li!
839644,positive,Passed tests and committed to trunk.  Thanks Charles! 
840403,positive,Committed. Thanks Kevin!
850284,positive,Committed and was my first commit. Thanks to all.
850510,positive,siying can you rebase this patch? thanks!
850624,positive, ----------------------------------------------------------- This is an automatically generated e-mail. To reply visit: https://reviews.apache.org/r/898/ -----------------------------------------------------------  (Updated 2011-06-15 20:24:15.631412)   Review request for hive.   Changes -------  address Ning's comments. Did the minimum change and the performance is acceptable. We can try to remove empty path check if in future we see the latency is not good.   Summary -------  speedup addInputPaths   This addresses bug HIVE-2218.     https://issues.apache.org/jira/browse/HIVE-2218   Diffs (updated) -----    trunk/ql/src/java/org/apache/hadoop/hive/ql/exec/ExecDriver.java 1135335    trunk/ql/src/java/org/apache/hadoop/hive/ql/io/CombineHiveInputFormat.java 1135335   Diff: https://reviews.apache.org/r/898/diff   Testing -------  yes.   Thanks  Yongqiang  
